@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureOutOfBagError numeric

@data

glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,14,0,0,100,0,0,1,0.004329,0.009645,1.21952,2.34346,10.551341,0.088386,10.462955,0.753667,0.006313,0.747354,10.462955,0.747354,1299.544146,1,11,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7879,18841,6415,100,50,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,14,0,0,100,0,0,1,0.026519,0.059968,7.471227,14.570788,10.551341,0.576217,9.975124,0.753667,0.041158,0.712509,9.975124,0.712509,1238.953432,1,11,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7879,18841,6415,100,57.142857,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,13,1,0,92.857143,7.142857,0,0.758621,0.074817,0.188476,21.078436,45.795352,10.551341,2.082913,8.468428,0.753667,0.148779,0.604888,8.088779,0.57777,1004.661251,1,11,0.333333,1,0.666667,2,0,0,0.916667,1,0.956522,0.781736,1,1,0.928571,0.261905,0.738095,0.071429,0.934524,0.928571,0.922981,0.781736,1,1,0.878261,0.928571,0,0,0,0,0,0,7879,18841,6415,100,57.142857,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,14,0,0,100,0,0,1,0.044612,0.110177,12.56868,26.770501,10.551341,1.062036,9.489305,0.753667,0.07586,0.677808,9.149271,0.653519,1136.378956,1,11,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7879,18841,6415,100,60.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,14,0,0,100,0,0,1,0.010465,0.024784,2.948248,6.022049,10.551341,0.217935,10.333406,0.753667,0.015567,0.7381,10.333406,0.7381,1283.453618,1,11,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,7879,18841,6415,100,53.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,13,1,0,92.857143,7.142857,0,0.810811,0.076363,0.267263,19.685598,58.840272,12.202798,9.424417,2.778381,0.871628,0.673173,0.198456,9.639604,0.688543,1216.396014,1,10,0.25,1,0.75,3,0,0,0.909091,1,0.952381,0.825723,1,1,0.928571,0.178571,0.821429,0.071429,0.935065,0.928571,0.92517,0.825723,1,1,0.904762,0.928571,0,0,0,0,0,0,7879,18841,6415,92.857143,53.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?
glass2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,128,14,13,1,0,92.857143,7.142857,0,0.810811,0.091477,0.216814,23.581838,47.733383,12.202798,2.843194,9.359604,0.871628,0.203085,0.668543,9.229483,0.659249,1164.643945,1,10,0.25,1,0.75,3,0,0,0.909091,1,0.952381,0.825723,0.975,0.990909,0.928571,0.178571,0.821429,0.071429,0.935065,0.928571,0.92517,0.825723,0.975,0.979221,0.904762,0.928571,0,0,0,0,0,0,7879,18841,6415,100,64.285714,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,16,5,0,76.190476,23.809524,0,0.222222,0.311997,0.416559,78.150093,92.111222,18.158809,15.761238,2.397571,0.864705,0.750535,0.11417,3.527811,0.167991,422.999381,0.166667,1,0,0,1,15,0.833333,5,1,0.166667,0.285714,0.353553,0.783333,0.679988,0.761905,0.595238,0.404762,0.238095,0.821429,0.761905,0.693878,0.353553,0.783333,0.833717,0.571429,0.761905,0,0,0,0,0,0,3840,13549,3667,100,90.47619,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,14,7,0,66.666667,33.333333,0,0.039216,0.368461,0.458298,92.293479,101.340673,18.158809,18.35852,-0.199711,0.864705,0.874215,-0.00951,0.464838,0.022135,55.736023,0.166667,1,0.133333,2,0.866667,13,0.833333,5,0.333333,0.166667,0.222222,0.043033,0.644444,0.494355,0.666667,0.633333,0.366667,0.333333,0.611111,0.666667,0.626263,0.043033,0.644444,0.745895,0.505051,0.666667,0,0,0,0,0,0,3840,13549,3667,100,97.619048,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,13,8,0,61.904762,38.095238,0,-0.166667,0.4129,0.509554,103.42478,112.674702,18.158809,22.748492,-4.589683,0.864705,1.083262,-0.218556,-1.593251,-0.075869,-191.037517,0,0,0.133333,2,0.866667,13,1,6,0,0,0,-0.205196,0.394444,0.279483,0.619048,0.752381,0.247619,0.380952,0.488722,0.619048,0.546218,-0.205196,0.394444,0.588676,0.382353,0.619048,0,0,0,0,0,0,3840,13549,3667,100,97.619048,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,16,5,0,76.190476,23.809524,0,0.313725,0.309719,0.4006,77.579502,88.58222,18.158809,15.078126,3.080683,0.864705,0.718006,0.146699,4.681834,0.222944,561.371556,0.333333,2,0.066667,1,0.933333,14,0.666667,4,0.666667,0.333333,0.444444,0.344265,0.744444,0.577778,0.761905,0.495238,0.504762,0.238095,0.746032,0.761905,0.733045,0.344265,0.744444,0.788473,0.646465,0.761905,0,0,0,0,0,0,3840,13549,3667,100,92.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0.166667,0.306736,0.370684,79.794341,85.525003,16.251953,12.275181,3.976772,0.812598,0.613759,0.198839,3.461625,0.173081,412.214825,0.2,1,0.066667,1,0.933333,14,0.8,4,0.5,0.2,0.285714,0.19245,0.92,0.768333,0.75,0.616667,0.383333,0.25,0.708333,0.75,0.707792,0.19245,0.92,0.924652,0.5671,0.75,0,0,0,0,0,0,3840,13610,3606,100,92.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0.285714,0.365973,0.431849,95.204264,99.637193,16.251953,15.940518,0.311435,0.812598,0.797026,0.015572,-0.326571,-0.016329,-38.888518,0.4,2,0.133333,2,0.866667,13,0.6,3,0.5,0.4,0.444444,0.288675,0.626667,0.492094,0.75,0.483333,0.516667,0.25,0.734375,0.75,0.740143,0.288675,0.626667,0.747285,0.641577,0.75,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,14,6,0,70,30,0,0.076923,0.346715,0.427852,90.194326,98.714944,16.251953,15.559082,0.692871,0.812598,0.777954,0.034644,0.529476,0.026474,63.050716,0.2,1,0.133333,2,0.866667,13,0.8,4,0.333333,0.2,0.25,0.080845,0.68,0.505108,0.7,0.633333,0.366667,0.3,0.656863,0.7,0.671875,0.080845,0.68,0.78881,0.53125,0.7,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0.166667,0.313327,0.410014,81.508828,94.59951,16.251953,14.226821,2.025132,0.812598,0.711341,0.101257,1.938907,0.096945,230.887657,0.2,1,0.066667,1,0.933333,14,0.8,4,0.5,0.2,0.285714,0.19245,0.733333,0.560317,0.75,0.616667,0.383333,0.25,0.708333,0.75,0.707792,0.19245,0.733333,0.821041,0.5671,0.75,0,0,0,0,0,0,3840,13610,3606,100,92.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,12,8,0,60,40,0,-0.230769,0.406832,0.502322,105.833208,115.89686,16.251953,20.291869,-4.039917,0.812598,1.014593,-0.201996,-3.121618,-0.156081,-371.726337,0,0,0.2,3,0.8,12,1,5,0,0,0,-0.242536,0.426667,0.24261,0.6,0.8,0.2,0.4,0.529412,0.6,0.5625,-0.242536,0.426667,0.661581,0.375,0.6,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,16,4,0,80,20,0,0.272727,0.294467,0.369505,76.602578,85.25316,16.251953,12.289626,3.962326,0.812598,0.614481,0.198116,3.709087,0.185454,441.683034,0.2,1,0,0,1,15,0.8,4,1,0.2,0.333333,0.39736,0.853333,0.738889,0.8,0.6,0.4,0.2,0.842105,0.8,0.745098,0.39736,0.853333,0.898637,0.607843,0.8,0,0,0,0,0,0,3840,13610,3606,100,97.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,15,6,0,71.428571,28.571429,0,0.125,0.331916,0.415305,83.139475,91.833856,18.158809,15.26429,2.894519,0.864705,0.726871,0.137834,2.471197,0.117676,296.306899,0.166667,1,0.066667,1,0.933333,14,0.833333,5,0.5,0.166667,0.25,0.153897,0.766667,0.603704,0.714286,0.614286,0.385714,0.285714,0.669173,0.714286,0.659664,0.153897,0.766667,0.820406,0.536765,0.714286,0,0,0,0,0,0,3840,13549,3667,100,90.47619,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,15,6,0,71.428571,28.571429,0,0.222222,0.335462,0.442024,84.027657,97.74218,18.158809,16.89594,1.262869,0.864705,0.804569,0.060137,2.065777,0.09837,247.695291,0.333333,2,0.133333,2,0.866667,13,0.666667,4,0.5,0.333333,0.4,0.230089,0.705556,0.473413,0.714286,0.514286,0.485714,0.285714,0.689076,0.714286,0.694643,0.230089,0.705556,0.767108,0.60625,0.714286,0,0,0,0,0,0,3840,13549,3667,100,90.47619,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,17,4,0,80.952381,19.047619,0,0.416667,0.308547,0.391003,77.28607,86.460125,18.158809,14.361139,3.79767,0.864705,0.683864,0.180841,4.051565,0.192932,485.799681,0.333333,2,0,0,1,15,0.666667,4,1,0.333333,0.5,0.512989,0.75,0.664352,0.809524,0.47619,0.52381,0.190476,0.849624,0.809524,0.773109,0.512989,0.75,0.823055,0.691176,0.809524,0,0,0,0,0,0,3840,13549,3667,100,97.619048,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,15,6,0,71.428571,28.571429,0,0.3,0.316225,0.390518,79.209203,86.353024,18.158809,13.768152,4.390657,0.864705,0.655626,0.209079,3.27129,0.155776,392.241394,0.5,3,0.2,3,0.8,12,0.5,3,0.5,0.5,0.5,0.3,0.838889,0.752849,0.714286,0.414286,0.585714,0.285714,0.714286,0.714286,0.714286,0.3,0.838889,0.881534,0.65,0.714286,0,0,0,0,0,0,3840,13549,3667,100,92.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,17,3,0,85,15,0,0.5,0.327677,0.423751,85.24188,97.768849,16.251953,16.631644,-0.379691,0.812598,0.831582,-0.018985,1.812955,0.090648,215.889116,0.4,2,0,0,1,15,0.6,3,1,0.4,0.571429,0.57735,0.56,0.55869,0.85,0.45,0.55,0.15,0.875,0.85,0.824675,0.57735,0.56,0.756002,0.74026,0.85,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,13,7,0,65,35,0,0.125,0.420991,0.48319,109.516593,111.482621,16.251953,19.294632,-3.04268,0.812598,0.964732,-0.152134,-3.558746,-0.177937,-423.780223,0.4,2,0.266667,4,0.733333,11,0.6,3,0.333333,0.4,0.363636,0.125988,0.553333,0.323434,0.65,0.516667,0.483333,0.35,0.672619,0.65,0.659875,0.125988,0.553333,0.690821,0.561129,0.65,0,0,0,0,0,0,3840,13610,3606,100,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,14,6,0,70,30,0,-0.090909,0.354101,0.467945,92.115816,107.965285,16.251953,18.529592,-2.277639,0.812598,0.92648,-0.113882,-0.317858,-0.015893,-37.850951,0,0,0.066667,1,0.933333,14,1,5,0,0,0,-0.132453,0.58,0.310966,0.7,0.766667,0.233333,0.3,0.552632,0.7,0.617647,-0.132453,0.58,0.709541,0.411765,0.7,0,0,0,0,0,0,3840,13610,3606,100,92.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0,0.305971,0.422997,79.595319,97.594853,16.251953,15.636292,0.61566,0.812598,0.781815,0.030783,2.84268,0.142134,338.510139,0,0,0,0,1,15,1,5,0,0,0,0,0.646667,0.52549,0.75,0.75,0.25,0.25,0.5625,0.75,0.642857,0,0.656667,0.767922,0.428571,0.75,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,17,3,0,85,15,0,0.5,0.312938,0.379246,81.407606,87.500507,16.251953,12.800004,3.451948,0.812598,0.64,0.172597,2.583868,0.129193,307.690361,0.4,2,0,0,1,15,0.6,3,1,0.4,0.571429,0.57735,0.82,0.690909,0.85,0.45,0.55,0.15,0.875,0.85,0.824675,0.57735,0.82,0.877237,0.74026,0.85,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,14,6,0,70,30,0,-0.090909,0.329607,0.403753,85.743831,93.154832,16.251953,13.920881,2.331072,0.812598,0.696044,0.116554,1.796818,0.089841,213.967415,0,0,0.066667,1,0.933333,14,1,5,0,0,0,-0.132453,0.833333,0.505952,0.7,0.766667,0.233333,0.3,0.552632,0.7,0.617647,-0.132453,0.833333,0.841455,0.411765,0.7,0,0,0,0,0,0,3840,13610,3606,100,97.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,15,6,0,71.428571,28.571429,0,0.125,0.355555,0.44546,89.06073,98.501973,18.158809,17.449994,0.708815,0.864705,0.830952,0.033753,1.660308,0.079062,199.077877,0.166667,1,0.066667,1,0.933333,14,0.833333,5,0.5,0.166667,0.25,0.153897,0.722222,0.508897,0.714286,0.614286,0.385714,0.285714,0.669173,0.714286,0.659664,0.153897,0.722222,0.783947,0.536765,0.714286,0.001,0,0,0,0,0,3840,13549,3667,100,95.238095,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,15,6,0,71.428571,28.571429,0,0,0.348473,0.43687,87.286767,96.602377,18.158809,16.523127,1.635682,0.864705,0.786816,0.07789,1.323068,0.063003,158.641445,0,0,0,0,1,15,1,6,0,0,0,0,0.683333,0.503256,0.714286,0.714286,0.285714,0.285714,0.510204,0.714286,0.595238,0,0.683333,0.77086,0.416667,0.714286,0,0,0,0,0,0,3840,13549,3667,100,92.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,17,4,0,80.952381,19.047619,0,0.416667,0.315707,0.410167,79.079516,90.697774,18.158809,15.948322,2.210487,0.864705,0.759444,0.105261,3.757217,0.178915,450.506054,0.333333,2,0,0,1,15,0.666667,4,1,0.333333,0.5,0.512989,0.683333,0.646382,0.809524,0.47619,0.52381,0.190476,0.849624,0.809524,0.773109,0.512989,0.683333,0.771986,0.691176,0.809524,0,0,0,0,0,0,3840,13549,3667,100,95.238095,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,183,21,16,5,0,76.190476,23.809524,0,0.222222,0.312869,0.409455,78.368574,90.54033,18.158809,15.66885,2.489959,0.864705,0.746136,0.118569,4.197587,0.199885,503.308305,0.166667,1,0,0,1,15,0.833333,5,1,0.166667,0.285714,0.353553,0.716667,0.604167,0.761905,0.595238,0.404762,0.238095,0.821429,0.761905,0.693878,0.353553,0.716667,0.793079,0.571429,0.761905,0,0,0,0,0,0,3840,13549,3667,100,95.238095,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0.375,0.326859,0.393072,85.02916,90.690535,16.251953,13.542442,2.709511,0.812598,0.677122,0.135476,1.828136,0.091407,217.696795,0.6,3,0.2,3,0.8,12,0.4,2,0.5,0.6,0.545455,0.377964,0.813333,0.721429,0.75,0.35,0.65,0.25,0.767857,0.75,0.757053,0.377964,0.813333,0.876447,0.68652,0.75,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,13,7,0,65,35,0,-0.166667,0.428209,0.504836,111.394316,116.476969,16.251953,21.174003,-4.92205,0.812598,1.0587,-0.246103,-3.503797,-0.17519,-417.236792,0,0,0.133333,2,0.866667,13,1,5,0,0,0,-0.19245,0.346667,0.232155,0.65,0.783333,0.216667,0.35,0.541667,0.65,0.590909,-0.19245,0.346667,0.602041,0.393939,0.65,0,0,0,0,0,0,3840,13610,3606,100,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,16,4,0,80,20,0,0.384615,0.330072,0.412729,85.864941,95.225748,16.251953,14.372607,1.879346,0.812598,0.71863,0.093967,0.870366,0.043518,103.644323,0.4,2,0.066667,1,0.933333,14,0.6,3,0.666667,0.4,0.5,0.404226,0.74,0.565256,0.8,0.466667,0.533333,0.2,0.784314,0.8,0.78125,0.404226,0.735,0.818895,0.6875,0.8,0,0,0,0,0,0,3840,13610,3606,100,92.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,15,5,0,75,25,0,0,0.330514,0.461043,85.979864,106.372845,16.251953,18.989585,-2.737633,0.812598,0.949479,-0.136882,1.377853,0.068893,164.076517,0,0,0,0,1,15,1,5,0,0,0,0,0.553333,0.300278,0.75,0.75,0.25,0.25,0.5625,0.75,0.642857,0,0.553333,0.701075,0.428571,0.75,0,0,0,0,0,0,3840,13610,3606,100,92.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
haberman-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1407,184,20,12,8,0,60,40,0,-0.230769,0.383177,0.448253,99.679698,103.422091,16.251953,16.352835,-0.100882,0.812598,0.817642,-0.005044,-1.569928,-0.078496,-186.949098,0,0,0.2,3,0.8,12,1,5,0,0,0,-0.242536,0.593333,0.311429,0.6,0.8,0.2,0.4,0.529412,0.6,0.5625,-0.242536,0.593333,0.72692,0.375,0.6,0,0,0,0,0,0,3840,13610,3606,100,95,?,?,?,?,?,?,?,?,?,?,?,?,?,?
