Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
planning_relax,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,163.0,19.0,13.0,6.0,0.0,68.42105263157895,31.57894736842105,0.0,0.10937499999999992,0.4512834864238053,0.49368782596996785,107.26108642446022,105.9738492530715,17.15822931890074,18.751449377792152,-1.5932200588914114,0.9030647009947759,0.9869183883048501,-0.08385368731007428,-2.910698693877334,-0.15319466809880705,-337.6784857440497,0.9230769230769231,12.0,0.8333333333333334,5.0,0.16666666666666666,1.0,0.07692307692307693,1.0,0.7058823529411765,0.9230769230769231,0.8000000000000002,0.13592873654160803,0.34615384615384615,0.6771321349524492,0.6842105263157895,0.5944669365721997,0.4055330634278002,0.3157894736842105,0.6408668730650156,0.6842105263157895,0.6263157894736843,0.13592873654160803,0.34615384615384615,0.5624048104413104,0.5250000000000001,0.6842105263157895,0.0,0.001,0.0,0.0,0.0,0.0,4095.0,23272.0,4120.0,100.0,100.0,?
planning_relax,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,163.0,19.0,13.0,6.0,0.0,68.42105263157895,31.57894736842105,0.0,0.0,0.4040761251536049,0.4966024693125305,96.04083793453768,106.59949962961126,17.15822931890074,19.71632007802457,-2.5580907591238287,0.9030647009947759,1.0377010567381353,-0.13463635574335941,-0.17230980191045414,-0.009068936942655481,-19.990153261267597,1.0,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.6842105263157895,1.0,0.8125000000000001,0.0,0.4358974358974359,0.7035535453670724,0.6842105263157895,0.6842105263157895,0.3157894736842105,0.3157894736842105,0.46814404432132967,0.6842105263157895,0.5559210526315791,0.0,0.43589743589743596,0.579624355602032,0.40625000000000006,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23272.0,4120.0,100.0,97.36842105263158,?
planning_relax,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,12.0,6.0,0.0,66.66666666666667,33.333333333333336,0.0,-0.1020408163265307,0.39974661241009346,0.48253446588720544,98.38903442185826,107.69711373153716,15.351537618934936,18.422170052283843,-3.070632433348907,0.8528632010519409,1.0234538917935467,-0.17059069074160593,-0.9434710537942099,-0.052415058544122775,-108.74126093458096,0.9230769230769231,12.0,1.0,5.0,0.0,0.0,0.07692307692307693,1.0,0.7058823529411765,0.9230769230769231,0.8000000000000002,-0.1504142093990467,0.4461538461538462,0.7462962816469603,0.6666666666666666,0.7435897435897436,0.25641025641025644,0.3333333333333333,0.5098039215686275,0.6666666666666666,0.577777777777778,-0.1504142093990467,0.4461538461538461,0.6175009404176071,0.4000000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,94.44444444444444,94.44444444444444,?
planning_relax,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,12.0,6.0,0.0,66.66666666666667,33.333333333333336,0.0,0.052631578947368335,0.4500986904403623,0.5023757881017438,110.78211590080747,112.12550856379916,15.351537618934936,18.724089239898227,-3.372551620963291,0.8528632010519409,1.0402271799943459,-0.18736397894240506,-2.9377762428567307,-0.16320979126981838,-338.5980859796222,0.8461538461538461,11.0,0.8,4.0,0.2,1.0,0.15384615384615385,2.0,0.7333333333333333,0.8461538461538461,0.7857142857142856,0.05547001962252291,0.4153846153846154,0.7298063048063046,0.6666666666666666,0.6205128205128205,0.3794871794871795,0.3333333333333333,0.6222222222222222,0.6666666666666666,0.6369047619047618,0.05547001962252291,0.4153846153846154,0.617459315375982,0.5178571428571428,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,100.0,100.0,?
planning_relax,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,13.0,5.0,0.0,72.22222222222223,27.77777777777778,0.0,0.0,0.44267067134685384,0.5251561617141611,108.95386869723222,117.20987177767353,15.351537618934936,22.7059748172628,-7.354437198327863,0.8528632010519409,1.2614430454034888,-0.408579844351548,-2.4471118965997753,-0.13595066092220975,-282.04578424969435,1.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.8387096774193548,0.0,0.26153846153846155,0.6523679877186663,0.7222222222222222,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.5216049382716049,0.7222222222222222,0.6057347670250895,0.0,0.26153846153846155,0.5364363260196592,0.4193548387096774,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,94.44444444444444,94.44444444444444,?
planning_relax,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,12.0,6.0,0.0,66.66666666666667,33.333333333333336,0.0,-0.1020408163265307,0.4576732299299875,0.5322241788865392,112.646425949819,118.78738613795963,15.351537618934936,23.562618939898464,-8.211081320963528,0.8528632010519409,1.3090343855499147,-0.4561711844979738,-3.471412190031466,-0.1928562327795259,-400.1031481036132,0.9230769230769231,12.0,1.0,5.0,0.0,0.0,0.07692307692307693,1.0,0.7058823529411765,0.9230769230769231,0.8000000000000002,-0.1504142093990467,0.3384615384615385,0.6935996193349133,0.6666666666666666,0.7435897435897436,0.25641025641025644,0.3333333333333333,0.5098039215686275,0.6666666666666666,0.577777777777778,-0.1504142093990467,0.3384615384615385,0.5691247795414461,0.4000000000000001,0.6666666666666666,0.001,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,94.44444444444444,94.44444444444444,?
planning_relax,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,9.0,9.0,0.0,50.0,50.0,0.0,-0.32786885245901637,0.4491256201007967,0.5140734554911491,110.54261555693414,114.73631691904103,15.351537618934936,18.50674328458822,-3.155205665653286,0.8528632010519409,1.0281524046993455,-0.17528920364740477,-4.091581621634867,-0.22731009009082592,-471.58176497737026,0.6923076923076923,9.0,1.0,5.0,0.0,0.0,0.3076923076923077,4.0,0.6428571428571429,0.6923076923076923,0.6666666666666666,-0.33149677206589795,0.3384615384615385,0.7534077599122847,0.5,0.8076923076923077,0.19230769230769232,0.5,0.4642857142857143,0.5,0.48148148148148145,-0.33149677206589795,0.3384615384615385,0.6122359530447765,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,100.0,97.22222222222223,?
planning_relax,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,12.0,6.0,0.0,66.66666666666667,33.333333333333336,0.0,-0.1020408163265307,0.38721457803402554,0.4509343597806983,95.30454358860528,100.6442699206317,15.351537618934936,15.156417372236316,0.19512024669861994,0.8528632010519409,0.842023187346462,0.010840013705478886,-0.26696814246383793,-0.014831563470213218,-30.769839015339535,0.9230769230769231,12.0,1.0,5.0,0.0,0.0,0.07692307692307693,1.0,0.7058823529411765,0.9230769230769231,0.8000000000000002,-0.1504142093990467,0.5846153846153846,0.8491862838016682,0.6666666666666666,0.7435897435897436,0.25641025641025644,0.3333333333333333,0.5098039215686275,0.6666666666666666,0.577777777777778,-0.1504142093990467,0.5846153846153848,0.7169688336355002,0.4000000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,100.0,100.0,?
planning_relax,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,15.0,3.0,0.0,83.33333333333333,16.666666666666668,0.0,0.49056603773584917,0.412159266674568,0.47315800027416,101.44414240721657,105.6043755855245,15.351537618934936,17.95030746529358,-2.5987698463586444,0.8528632010519409,0.9972393036274211,-0.14437610257548025,-1.196107439293107,-0.0664504132940615,-137.8592704449153,1.0,13.0,0.6,3.0,0.4,2.0,0.0,0.0,0.8125,1.0,0.896551724137931,0.570087712549569,0.46153846153846156,0.677524078485617,0.8333333333333334,0.43333333333333335,0.5666666666666667,0.16666666666666666,0.8645833333333334,0.8333333333333334,0.80623973727422,0.5700877125495691,0.46153846153846156,0.6425755571588906,0.7339901477832513,0.8333333333333334,0.001,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,100.0,100.0,?
planning_relax,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.0170502182E7,164.0,18.0,13.0,5.0,0.0,72.22222222222223,27.77777777777778,0.0,0.0,0.41559082109687073,0.4660570512396942,102.28874575267297,104.01951114613028,15.351537618934936,15.99388653560349,-0.6423489166685545,0.8528632010519409,0.8885492519779716,-0.035686050926030805,-1.842071618971605,-0.10233731216508918,-212.31090214503686,1.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.8387096774193548,0.0,0.49230769230769234,0.8158453223498471,0.7222222222222222,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.5216049382716049,0.7222222222222222,0.6057347670250895,0.0,0.49230769230769234,0.6716290291045192,0.4193548387096774,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,23405.0,3987.0,100.0,100.0,?
