@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1942,547,548,491,57,0,89.59854,10.40146,0,0.856208,0.035787,0.148641,19.79766,49.475267,1187.972486,297.455326,890.517161,2.167833,0.542802,1.625031,1007.743076,1.838947,46155.820496,0.983122,233,0.045016,14,0.954984,297,0.016878,4,0.94332,0.983122,0.96281,0.93406,0.991303,0.989035,0.895985,0.030961,0.969039,0.104015,0.908618,0.895985,0.896239,0.870724,0.981918,0.936964,0.876632,0.895985,0.001,0.008,0,0.015625,0,15.625,6170,52461,52554,97.810219,16.67427,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,549,546,528,18,0,96.703297,3.296703,0,0.954306,0.009758,0.08641,5.398364,28.79919,1177.048857,9716.764952,-8539.716095,2.155767,17.796273,-15.640506,1125.514768,2.061382,51262.605012,0.983122,233,0.016181,5,0.983819,304,0.016878,4,0.978992,0.983122,0.981053,0.966473,0.991821,0.979128,0.967033,0.010435,0.989565,0.032967,0.9713,0.967033,0.968045,0.957601,0.97973,0.953774,0.93949,0.967033,0.003,0,0,0,0,0,19080,52647,52368,97.435897,12.637363,'Number of leaves: 27\nSize of the tree: 53\n',?,?,?,?,?,?,?,?,?,53,27,27,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,548,547,527,20,0,96.343693,3.656307,0,0.948858,0.01154,0.09115,6.384115,30.390626,1178.291129,5461.776015,-4283.484886,2.154097,9.984965,-7.830868,1105.176927,2.020433,50296.202643,1,238,0.019417,6,0.980583,303,0,0,0.97541,1,0.987552,0.977993,0.990454,0.975823,0.963437,0.013695,0.986305,0.036563,0.964993,0.963437,0.963571,0.954603,0.986592,0.953897,0.901793,0.963437,0.003,0,0,0,0,0,16664,52554,52461,97.25777,13.391225,'Number of leaves: 23\nSize of the tree: 45\n',?,?,?,?,?,?,?,?,?,45,23,23,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,547,548,506,42,0,92.335766,7.664234,0,0.894366,0.020696,0.130057,11.449335,43.343992,1181.534609,16233.790929,-15052.256319,2.156085,29.623706,-27.467621,1061.276725,1.936636,48339.939022,0.941176,224,0.012903,4,0.987097,306,0.058824,14,0.982456,0.941176,0.961373,0.933475,0.970778,0.969597,0.923358,0.018275,0.981725,0.076642,0.926398,0.923358,0.92327,0.900782,0.975703,0.918757,0.895008,0.923358,0.003,0,0.015625,0,15.625,0,16664,52461,52554,94.343066,13.50365,'Number of leaves: 23\nSize of the tree: 45\n',?,?,?,?,?,?,?,?,?,45,23,23,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,548,547,543,4,0,99.268739,0.731261,0,0.989872,0.002186,0.042121,1.209418,14.040839,1179.537602,24.864187,1154.673415,2.156376,0.045456,2.11092,1170.277242,2.139447,53314.416147,0.983193,234,0,0,1,309,0.016807,4,1,0.983193,0.991525,0.985205,0.998613,0.997034,0.992687,0.001198,0.998802,0.007313,0.993049,0.992687,0.992749,0.989458,0.999,0.994105,0.995776,0.992687,0.003,0,0,0,0,0,21496,52554,52461,99.268739,12.5,'Number of leaves: 31\nSize of the tree: 61\n',?,?,?,?,?,?,?,?,?,61,31,31,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,547,548,536,12,0,97.810219,2.189781,0,0.969549,0.007565,0.067763,4.184897,22.554932,1187.972486,4337.684583,-3149.712096,2.167833,7.915483,-5.74765,1149.562796,2.097742,52651.330786,1,237,0.025723,8,0.974277,303,0,0,0.967347,1,0.983402,0.970806,0.98087,0.960527,0.978102,0.011989,0.988011,0.021898,0.97905,0.978102,0.977994,0.969863,0.984229,0.970983,0.985738,0.978102,0.002,0.001,0,0,0,0,18476,52461,52554,98.540146,12.659672,'Number of leaves: 26\nSize of the tree: 51\n',?,?,?,?,?,?,?,?,?,51,26,26,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,547,548,528,20,0,96.350365,3.649635,0,0.949087,0.009601,0.090399,5.31114,30.117502,1185.135074,10788.364277,-9603.229203,2.162655,19.686796,-17.524141,1113.043322,2.031101,50858.008559,1,238,0.009677,3,0.990323,307,0,0,0.987552,1,0.993737,0.988936,0.995609,0.988703,0.963504,0.011099,0.988901,0.036496,0.964111,0.963504,0.962136,0.955019,0.985,0.950296,0.912806,0.963504,0.002,0,0.015625,0,15.625,0,18476,52461,52554,97.080292,12.659672,'Number of leaves: 26\nSize of the tree: 51\n',?,?,?,?,?,?,?,?,?,51,26,26,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,546,549,523,26,0,95.264117,4.735883,0,0.934567,0.013932,0.104028,7.707095,34.639092,1189.19925,10826.18213,-9636.98288,2.166119,19.719822,-17.553703,1113.825579,2.028826,50973.808711,0.983193,234,0.019293,6,0.980707,305,0.016807,4,0.975,0.983193,0.979079,0.962977,0.990259,0.975189,0.952641,0.012923,0.987077,0.047359,0.957675,0.952641,0.953487,0.940493,0.974752,0.933997,0.893144,0.952641,0.002,0.001,0,0,0,0,16664,52368,52647,96.539162,12.955373,'Number of leaves: 23\nSize of the tree: 45\n',?,?,?,?,?,?,?,?,?,45,23,23,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,547,548,535,13,0,97.627737,2.372263,0,0.967026,0.007036,0.069792,3.892353,23.251775,1185.135074,54.924543,1130.210531,2.162655,0.100227,2.062428,1138.694373,2.077909,52030.075595,1,238,0,0,1,310,0,0,1,1,1,1,1,1,0.976277,0.005224,0.994776,0.023723,0.977237,0.976277,0.975917,0.971936,0.998446,0.982578,0.947171,0.976277,0.003,0.001,0,0,0,0,19684,52461,52554,99.270073,13.275547,'Number of leaves: 28\nSize of the tree: 55\n',?,?,?,?,?,?,?,?,?,55,28,28,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,549,546,534,12,0,97.802198,2.197802,0,0.969427,0.006202,0.066327,3.431005,22.121899,1175.457918,4326.179376,-3150.721458,2.152853,7.923405,-5.770552,1140.610988,2.089031,51882.160541,1,238,0.006494,2,0.993506,306,0,0,0.991667,1,0.995816,0.992586,0.997081,0.992507,0.978022,0.004214,0.995786,0.021978,0.980172,0.978022,0.978435,0.975194,0.992143,0.977657,0.941362,0.978022,0.002,0.001,0,0,0,0,19684,52647,52368,98.901099,12.728938,'Number of leaves: 28\nSize of the tree: 55\n',?,?,?,?,?,?,?,?,?,55,28,28,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.1942,547,548,532,16,0,97.080292,2.919708,0,0.959683,0.010354,0.080765,5.727839,26.882664,1187.972486,89.20776,1098.764726,2.167833,0.162788,2.005045,1137.261487,2.075295,52087.916347,0.966245,229,0.012862,4,0.987138,307,0.033755,8,0.982833,0.966245,0.974468,0.955407,0.99129,0.978936,0.970803,0.009479,0.990521,0.029197,0.971784,0.970803,0.970906,0.959618,0.993367,0.975678,0.977321,0.970803,0.003,0,0,0,0,0,17268,52461,52554,97.810219,12.705292,'Number of leaves: 24\nSize of the tree: 47\n',?,?,?,?,?,?,?,?,?,47,24,24,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,549,546,546,0,0,100,0,0,1,0.010952,0.045394,6.059056,15.129232,1177.048857,40.163291,1136.885566,2.155767,0.073559,2.082208,1136.885566,2.082208,51780.498481,1,237,0,0,1,309,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.052,0.013,0.046875,0.015625,46.875,15.625,767546,52647,52368,100,15.911172,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,548,547,542,5,0,99.085923,0.914077,0,0.987275,0.010018,0.045037,5.542251,15.015916,1178.291129,37.862594,1140.428535,2.154097,0.069219,2.084878,1140.428535,2.084878,51900.490581,1,238,0,0,1,309,0,0,1,1,1,1,1,1,0.990859,0.00285,0.99715,0.009141,0.991198,0.990859,0.990736,0.988976,1,1,0.991908,0.990859,0.052,0.011,0.046875,0.015625,46.875,15.625,746055,52554,52461,100,15.630713,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,547,548,533,15,0,97.262774,2.737226,0,0.962134,0.014904,0.072829,8.24516,24.271828,1181.534609,5417.968363,-4236.433754,2.156085,9.886804,-7.730719,1116.478221,2.037369,50854.303951,0.978992,233,0,0,1,310,0.021008,5,1,0.978992,0.989384,0.981556,1,1,0.972628,0.005432,0.994568,0.027372,0.973177,0.972628,0.972721,0.964734,0.992225,0.974796,0.979207,0.972628,0.049,0.01,0.046875,0.015625,46.875,15.625,705851,52461,52554,99.087591,16.856752,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,548,547,547,0,0,100,0,0,1,0.010411,0.03698,5.759693,12.326974,1179.537602,36.030902,1143.506701,2.156376,0.06587,2.090506,1143.506701,2.090506,52094.828411,1,238,0,0,1,309,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.054,0.008,0.0625,0,62.5,0,770517,52554,52461,100,16.179159,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,547,548,544,4,0,99.270073,0.729927,0,0.989861,0.009877,0.044253,5.463965,14.729598,1187.972486,37.498248,1150.474238,2.167833,0.068427,2.099406,1150.474238,2.099406,52693.075921,1,237,0.012862,4,0.987138,307,0,0,0.983402,1,0.991632,0.985269,1,1,0.992701,0.005562,0.994438,0.007299,0.992822,0.992701,0.992634,0.989353,0.999938,0.99964,0.995621,0.992701,0.052,0.011,0.046875,0.015625,46.875,15.625,755769,52461,52554,100,16.012774,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,547,548,543,5,0,99.087591,0.912409,0,0.987326,0.012194,0.062427,6.74604,20.798201,1185.135074,55.021339,1130.113736,2.162655,0.100404,2.062251,1130.113736,2.062251,51638.002691,1,238,0,0,1,310,0,0,1,1,1,1,1,1,0.990876,0.001492,0.998508,0.009124,0.991432,0.990876,0.990619,0.989913,0.999855,0.998843,0.985104,0.990876,0.049,0.011,0.0625,0,62.5,0,705662,52461,52554,100,15.693431,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,546,549,540,9,0,98.360656,1.639344,0,0.977298,0.012108,0.055048,6.698464,18.32998,1189.19925,47.790052,1141.409198,2.166119,0.087049,2.07907,1141.409198,2.07907,52236.162673,1,238,0,0,1,311,0,0,1,1,1,1,1,1,0.983607,0.002264,0.997736,0.016393,0.984689,0.983607,0.983555,0.98117,1,1,0.980886,0.983607,0.051,0.011,0.046875,0.015625,46.875,15.625,709481,52368,52647,100,15.960838,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,547,548,544,4,0,99.270073,0.729927,0,0.989863,0.009904,0.041446,5.479107,13.808256,1185.135074,35.928342,1149.206732,2.162655,0.065563,2.097093,1149.206732,2.097093,52510.414181,1,238,0,0,1,310,0,0,1,1,1,1,1,1,0.992701,0.001193,0.998807,0.007299,0.993061,0.992701,0.992541,0.991925,1,1,0.988215,0.992701,0.051,0.011,0.0625,0,62.5,0,758798,52461,52554,100,15.556569,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,549,546,542,4,0,99.267399,0.732601,0,0.98982,0.010577,0.04336,5.851346,14.461631,1175.457918,38.132089,1137.325829,2.152853,0.069839,2.083014,1137.325829,2.083014,51732.73088,1,238,0,0,1,308,0,0,1,1,1,1,1,1,0.992674,0.000441,0.999559,0.007326,0.993511,0.992674,0.992798,0.992156,1,1,0.989091,0.992674,0.054,0.007,0.046875,0.015625,46.875,15.625,763390,52647,52368,100,16.048535,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170503.1942,547,548,548,0,0,100,0,0,1,0.009348,0.036038,5.171207,11.995456,1187.972486,32.291482,1155.681004,2.167833,0.058926,2.108907,1155.681004,2.108907,52931.551917,1,237,0,0,1,311,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.051,0.011,0.046875,0.015625,46.875,15.625,752025,52461,52554,100,15.57938,?,?,?,?,?,?,?,?,?,?,?,?,?,-1
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,549,546,531,15,0,97.252747,2.747253,0,0.961755,0.008221,0.078296,4.547985,26.095113,1177.048857,205.453072,971.595786,2.155767,0.376288,1.779479,1132.849952,2.074817,51596.692711,1,237,0.009709,3,0.990291,306,0,0,0.9875,1,0.993711,0.988895,0.999713,0.999627,0.972527,0.009288,0.990712,0.027473,0.973101,0.972527,0.972454,0.965238,0.996084,0.984533,0.978995,0.972527,0.375,0.001,0.375,0,375,0,58606,52647,52368,97.802198,13.209707,?,?,?,?,?,?,?,?,?,?,27,14,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,548,547,533,14,0,97.440585,2.559415,0,0.964157,0.01037,0.078269,5.736891,26.09589,1178.291129,225.358203,952.932926,2.154097,0.411989,1.742108,1123.759578,2.054405,51141.892366,1,238,0.029126,9,0.970874,300,0,0,0.963563,1,0.981443,0.967211,0.994901,0.991194,0.974406,0.015522,0.984478,0.025594,0.975144,0.974406,0.974185,0.964562,0.987292,0.982394,0.98313,0.974406,0.267,0.001,0.265625,0,265.625,0,47245,52554,52461,98.537477,14.008227,?,?,?,?,?,?,?,?,?,?,21,11,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,547,548,529,19,0,96.532847,3.467153,0,0.9521,0.010261,0.093136,5.676297,31.039547,1181.534609,310.341282,871.193328,2.156085,0.566316,1.589769,1126.351849,2.055387,51304.036377,0.978992,233,0,0,1,310,0.021008,5,1,0.978992,0.989384,0.981556,0.998238,0.997931,0.965328,0.006296,0.993704,0.034672,0.966648,0.965328,0.965648,0.95622,0.995091,0.980078,0.973372,0.965328,0.356,0.001,0.359375,0,359.375,0,58674,52461,52554,97.262774,12.933394,?,?,?,?,?,?,?,?,?,?,27,14,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,548,547,547,0,0,100,0,0,1,0.001528,0.01796,0.845532,5.986976,1179.537602,5.48049,1174.057113,2.156376,0.010019,2.146357,1174.057113,2.146357,53486.61603,1,238,0,0,1,309,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.43,0.001,0.4375,0,437.5,0,54819,52554,52461,100,12.865631,?,?,?,?,?,?,?,?,?,?,25,13,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,547,548,542,6,0,98.905109,1.094891,0,0.984769,0.003616,0.051471,2.00025,17.132254,1187.972486,70.880096,1117.09239,2.167833,0.129343,2.03849,1166.933745,2.129441,53446.940734,1,237,0.019293,6,0.980707,305,0,0,0.975309,1,0.9875,0.978004,0.999566,0.999437,0.989051,0.008344,0.991656,0.010949,0.989321,0.989051,0.988898,0.984051,0.996434,0.994028,0.99337,0.989051,0.465,0.001,0.46875,0,468.75,0,58805,52461,52554,98.905109,12.705292,?,?,?,?,?,?,?,?,?,?,27,14,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,547,548,535,13,0,97.627737,2.372263,0,0.96692,0.009123,0.081838,5.046734,27.265332,1185.135074,241.95676,943.178315,2.162655,0.441527,1.721128,1126.261857,2.055222,51461.999789,1,238,0.009677,3,0.990323,307,0,0,0.987552,1,0.993737,0.988936,0.999837,0.99979,0.976277,0.008532,0.991468,0.023723,0.976914,0.976277,0.975868,0.970789,0.998343,0.990927,0.973853,0.976277,0.351,0,0.34375,0,343.75,0,51362,52461,52554,97.627737,13.115876,?,?,?,?,?,?,?,?,?,?,23,12,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,546,549,539,10,0,98.178506,1.821494,0,0.974838,0.005392,0.068634,2.982712,22.853712,1189.19925,738.485381,450.713869,2.166119,1.345146,0.820972,1161.474409,2.115618,53154.439487,1,238,0,0,1,311,0,0,1,1,1,1,1,1,0.981785,0.002152,0.997848,0.018215,0.984464,0.981785,0.982144,0.978968,0.989634,0.971362,0.985079,0.981785,0.391,0.001,0.40625,0,406.25,0,54819,52368,52647,98.178506,12.613843,?,?,?,?,?,?,?,?,?,?,25,13,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,547,548,543,5,0,99.087591,0.912409,0,0.987319,0.002994,0.047193,1.656196,15.722913,1185.135074,29.053887,1156.081187,2.162655,0.053018,2.109637,1165.692527,2.127176,53263.695444,1,238,0,0,1,310,0,0,1,1,1,1,1,1,0.990876,0.002838,0.997162,0.009124,0.991214,0.990876,0.990756,0.988992,0.999835,0.99921,0.992011,0.990876,0.365,0.001,0.34375,0,343.75,0,65719,52461,52554,99.087591,12.773723,?,?,?,?,?,?,?,?,?,?,31,16,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,549,546,542,4,0,99.267399,0.732601,0,0.98982,0.002913,0.044848,1.611333,14.95782,1175.457918,29.465982,1145.991936,2.152853,0.053967,2.098886,1159.449401,2.123534,52739.050026,1,238,0,0,1,308,0,0,1,1,1,1,1,1,0.992674,0.000441,0.999559,0.007326,0.993511,0.992674,0.992798,0.992156,0.999953,0.999725,0.989091,0.992674,0.338,0.001,0.34375,0,343.75,0,62922,52647,52368,99.267399,12.820513,?,?,?,?,?,?,?,?,?,?,29,15,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20170503.1942,547,548,546,2,0,99.635036,0.364964,0,0.994938,0.002644,0.029522,1.462699,9.82646,1187.972486,10.7674,1177.205087,2.167833,0.019649,2.148184,1177.205087,2.148184,53917.380271,1,237,0.006431,2,0.993569,309,0,0,0.991632,1,0.995798,0.9926,1,1,0.99635,0.002781,0.997219,0.00365,0.996381,0.99635,0.996334,0.994669,1,1,0.99783,0.99635,0.478,0.001,0.484375,0,484.375,0,51823,52461,52554,100,13.093066,?,?,?,?,?,?,?,?,?,?,23,12,?,?
