@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureOutOfBagError numeric

@data

ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,85,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.73494,0.066898,0.207325,36.749992,69.329508,48.799723,29.395719,19.404004,2.218169,1.336169,0.882,29.679718,1.349078,1309.828248,1,10,0.083333,1,0.916667,11,0,0,0.909091,1,0.952381,0.912871,1,1,0.818182,0.066781,0.933219,0.181818,0.825561,0.818182,0.781385,0.764356,0.938502,0.852146,0.603175,0.818182,0,0.001,0,0,0,0,11939,23033,6293,95.454545,22.159091,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,20,3,0,86.956522,13.043478,0,0.815013,0.050172,0.153091,27.492512,51.051588,50.952861,17.065106,33.887755,2.215342,0.741961,1.473381,36.847452,1.602063,1625.726458,1,10,0,0,1,13,0,0,1,1,1,1,1,1,0.869565,0.034831,0.965169,0.130435,0.838509,0.869565,0.852843,0.826204,0.988187,0.960145,0.711538,0.869565,0,0,0,0,0,0,11939,22940,6386,95.652174,22.826087,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,17,6,0,73.913043,26.086957,0,0.632,0.084894,0.233741,45.685719,76.373577,53.05053,29.411868,23.638662,2.306545,1.278777,1.027768,31.399263,1.365185,1391.783833,1,9,0.214286,3,0.785714,11,0,0,0.75,1,0.857143,0.767649,0.944444,0.89695,0.73913,0.121063,0.878937,0.26087,0.634783,0.73913,0.676454,0.603627,0.917732,0.818372,0.54329,0.73913,0,0,0,0,0,0,11939,22940,6386,91.304348,26.086957,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,18,5,0,78.26087,21.73913,0,0.702842,0.056828,0.190199,30.462724,61.876272,53.636466,15.965323,37.671142,2.33202,0.694144,1.637876,37.671142,1.637876,1671.888432,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.782609,0.046602,0.953398,0.217391,0.662526,0.782609,0.711594,0.693123,0.986888,0.915114,0.438889,0.782609,0,0,0,0,0,0,11939,22940,6386,100,21.195652,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,18,5,0,78.26087,21.73913,0,0.708861,0.06095,0.183909,32.672299,59.830211,53.636466,14.549346,39.08712,2.33202,0.63258,1.69944,39.08712,1.69944,1734.731123,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.782609,0.038666,0.961334,0.217391,0.756522,0.782609,0.768116,0.734854,0.975537,0.892236,0.577778,0.782609,0,0,0,0,0,0,11939,22940,6386,100,21.195652,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,19,3,0,86.363636,13.636364,0,0.813559,0.056607,0.152269,30.740593,50.25979,47.66557,9.919815,37.745754,2.166617,0.450901,1.715716,37.758798,1.716309,1662.932872,0.888889,8,0.076923,1,0.923077,12,0.111111,1,0.888889,0.888889,0.888889,0.811966,0.991453,0.988889,0.863636,0.046115,0.953885,0.136364,0.863636,0.863636,0.863636,0.817521,0.98918,0.959848,0.827778,0.863636,0.001,0,0,0,0,0,11939,23033,6293,100,24.431818,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.740413,0.062572,0.205279,34.049546,67.914108,47.001005,25.638277,21.362728,2.136409,1.165376,0.971033,32.982526,1.499206,1450.538387,1,9,0.153846,2,0.846154,11,0,0,0.818182,1,0.9,0.83205,0.923077,0.886588,0.818182,0.089675,0.910325,0.181818,0.849862,0.818182,0.802952,0.75991,0.91486,0.849059,0.796883,0.818182,0,0,0,0,0,0,11939,23033,6293,90.909091,20.454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.744928,0.054302,0.171237,29.982118,57.5936,45.541634,13.795294,31.74634,2.070074,0.627059,1.443015,35.909349,1.632243,1574.451665,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,0.983333,0.983333,0.818182,0.041092,0.958908,0.181818,0.82197,0.818182,0.812794,0.76632,0.972441,0.899621,0.786357,0.818182,0,0,0,0,0,0,11939,23033,6293,95.454545,21.590909,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.74344,0.045499,0.155243,25.121582,52.214044,45.541634,8.998625,36.543009,2.070074,0.409028,1.661046,36.694828,1.667947,1608.891116,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,1,1,0.818182,0.041092,0.958908,0.181818,0.799242,0.818182,0.803703,0.758904,0.982128,0.930556,0.63969,0.818182,0,0,0,0,0,0,11939,23033,6293,100,19.886364,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,19,3,0,86.363636,13.636364,0,0.807018,0.057575,0.189341,31.619376,63.294373,49.799723,20.47101,29.328714,2.263624,0.9305,1.333123,32.595945,1.481634,1440.813187,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.863636,0.025091,0.974909,0.136364,0.829545,0.863636,0.844156,0.824303,0.975267,0.898377,0.692857,0.863636,0,0,0,0,0,0,11939,23033,6293,90.909091,21.022727,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,86,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,17,5,0,77.272727,22.727273,0,0.667674,0.064174,0.194544,35.25381,65.055455,48.799723,28.235129,20.564595,2.218169,1.283415,0.934754,31.723472,1.441976,1400.023414,1,10,0.083333,1,0.916667,11,0,0,0.909091,1,0.952381,0.912871,1,1,0.772727,0.076339,0.923661,0.227273,0.701102,0.772727,0.734553,0.685508,0.937321,0.82578,0.474387,0.772727,0,0.001,0,0,0,0,11939,23033,6293,95.454545,22.159091,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,19,4,0,82.608696,17.391304,0,0.766497,0.071239,0.196417,38.091658,63.722414,54.195162,16.876429,37.318733,2.356311,0.733758,1.622554,37.318733,1.622554,1658.188571,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.826087,0.031643,0.968357,0.173913,0.768116,0.826087,0.780237,0.773129,0.981884,0.937474,0.562626,0.826087,0,0,0,0,0,0,11939,22940,6386,100,22.826087,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,18,5,0,78.26087,21.73913,0,0.697368,0.077145,0.220479,41.399503,71.817116,55.644055,37.666704,17.977351,2.419307,1.637683,0.781624,32.50504,1.413263,1448.299762,1,9,0.071429,1,0.928571,13,0,0,0.9,1,0.947368,0.914174,0.97619,0.962654,0.782609,0.071684,0.928316,0.217391,0.703727,0.782609,0.727175,0.691815,0.909235,0.839268,0.447609,0.782609,0,0,0,0,0,0,11939,22940,6386,91.304348,25,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,17,6,0,73.913043,26.086957,0,0.649746,0.067533,0.197935,36.241252,64.473842,55.644055,23.620511,32.023544,2.419307,1.026979,1.392328,35.623078,1.548829,1587.227563,1,9,0.071429,1,0.928571,13,0,0,0.9,1,0.947368,0.914174,1,1,0.73913,0.05553,0.94447,0.26087,0.734783,0.73913,0.721302,0.683843,0.974397,0.896739,0.482092,0.73913,0,0,0,0,0,0,11939,22940,6386,95.652174,23.913043,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,19,4,0,82.608696,17.391304,0,0.751351,0.052308,0.166985,28.54107,55.414932,52.538797,16.596948,35.941849,2.284296,0.721606,1.562689,36.443998,1.584522,1612.51285,1,10,0,0,1,13,0,0,1,1,1,1,1,1,0.826087,0.042461,0.957539,0.173913,0.706004,0.826087,0.755072,0.742322,0.992881,0.975362,0.438889,0.826087,0,0,0,0,0,0,11939,22940,6386,95.652174,22.282609,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,15,7,0,68.181818,31.818182,0,0.520249,0.076802,0.251772,42.519552,84.941986,44.982938,32.985037,11.997901,2.044679,1.49932,0.545359,26.240098,1.192732,1149.179424,1,10,0.25,3,0.75,9,0,0,0.769231,1,0.869565,0.759555,0.975,0.973333,0.681818,0.147084,0.852916,0.318182,0.690559,0.681818,0.634651,0.564136,0.937953,0.85101,0.507246,0.681818,0,0,0,0,0,0,11939,23033,6293,90.909091,17.613636,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,20,2,0,90.909091,9.090909,0,0.86747,0.045305,0.155697,25.082196,52.528472,44.982938,10.202071,34.780867,2.044679,0.463731,1.580948,34.891468,1.585976,1528.064305,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.909091,0.026738,0.973262,0.090909,0.844156,0.909091,0.871212,0.862246,0.982086,0.937771,0.766667,0.909091,0,0,0,0,0,0,11939,23033,6293,100,22.159091,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,19,3,0,86.363636,13.636364,0,0.8,0.053122,0.170254,29.409767,57.439784,44.982938,12.980151,32.002787,2.044679,0.590007,1.454672,34.337002,1.560773,1503.781618,1,10,0.166667,2,0.833333,10,0,0,0.833333,1,0.909091,0.833333,0.983333,0.983333,0.863636,0.080303,0.919697,0.136364,0.893939,0.863636,0.857704,0.816371,0.97708,0.940043,0.863247,0.863636,0,0,0,0,0,0,11939,23033,6293,95.454545,20.454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,20,2,0,90.909091,9.090909,0,0.871345,0.043856,0.136163,24.163921,45.68717,46.206199,7.773186,38.433013,2.100282,0.353327,1.746955,38.433013,1.746955,1687.46826,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.909091,0.017914,0.982086,0.090909,0.909091,0.909091,0.909091,0.891176,0.990107,0.960606,0.86,0.909091,0,0,0,0,0,0,11939,23033,6293,100,19.886364,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,19,3,0,86.363636,13.636364,0,0.815642,0.058559,0.17419,31.71654,57.325846,48.224266,14.297762,33.926504,2.192012,0.649898,1.542114,37.881326,1.721878,1670.259476,0.888889,8,0,0,1,13,0.111111,1,1,0.888889,0.941176,0.908514,0.991453,0.988889,0.863636,0.033915,0.966085,0.136364,0.900974,0.863636,0.850395,0.832833,0.983697,0.951894,0.826331,0.863636,0,0,0,0,0,0,11939,23033,6293,95.454545,21.022727,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,87,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,20,2,0,90.909091,9.090909,0,0.875,0.044533,0.146341,24.119693,48.160863,48.224266,9.694632,38.529634,2.192012,0.440665,1.751347,39.277029,1.785319,1731.798644,1,9,0,0,1,13,0,0,1,1,1,1,1,1,0.909091,0.026738,0.973262,0.090909,0.935065,0.909091,0.893939,0.891679,0.979735,0.930844,0.866667,0.909091,0,0.001,0,0,0,0,11939,23033,6293,100,21.590909,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,21,2,0,91.304348,8.695652,0,0.880829,0.045974,0.139457,24.964515,46.028709,49.154143,8.533518,40.620625,2.137137,0.371023,1.766114,40.620625,1.766114,1785.955112,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.913043,0.021867,0.978133,0.086957,0.913043,0.913043,0.913043,0.891176,0.98798,0.964493,0.9,0.913043,0,0,0,0,0,0,11939,22940,6386,100,21.195652,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,19,4,0,82.608696,17.391304,0,0.765903,0.064563,0.189438,34.608906,61.628705,53.636466,16.390278,37.246188,2.33202,0.712621,1.619399,38.026277,1.653316,1687.649738,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.826087,0.034525,0.965475,0.173913,0.811594,0.826087,0.805797,0.786869,0.984127,0.931522,0.627778,0.826087,0,0,0,0,0,0,11939,22940,6386,100,23.913043,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,20,3,0,86.956522,13.043478,0,0.824873,0.052088,0.165155,27.921592,53.729154,53.636466,13.792629,39.843836,2.33202,0.59968,1.732341,40.181895,1.747039,1783.318497,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.869565,0.025371,0.974629,0.130435,0.847826,0.869565,0.846904,0.834807,0.98429,0.934783,0.687626,0.869565,0,0.001,0,0,0,0,11939,22940,6386,100,23.913043,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,20,3,0,86.956522,13.043478,0,0.823077,0.05853,0.182735,31.374854,59.44834,53.636466,15.987697,37.648768,2.33202,0.695117,1.636903,38.882059,1.690524,1725.630303,1,9,0.071429,1,0.928571,13,0,0,0.9,1,0.947368,0.914174,1,1,0.869565,0.041244,0.958756,0.130435,0.830435,0.869565,0.84897,0.822687,0.984636,0.927019,0.699561,0.869565,0,0,0,0,0,0,11939,22940,6386,100,22.282609,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.736527,0.044792,0.166235,24.67955,55.777347,46.206199,11.061042,35.145156,2.100282,0.502775,1.597507,35.733909,1.624269,1568.95942,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.818182,0.041092,0.958908,0.181818,0.698701,0.818182,0.746212,0.734887,0.975267,0.902922,0.516667,0.818182,0,0,0,0,0,0,11939,23033,6293,100,18.181818,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,20,2,0,90.909091,9.090909,0,0.868657,0.052206,0.155303,28.679114,51.933137,48.799723,17.627723,31.172,2.218169,0.80126,1.416909,35.036806,1.592582,1546.2478,1,10,0.083333,1,0.916667,11,0,0,0.909091,1,0.952381,0.912871,1,1,0.909091,0.051248,0.948752,0.090909,0.867769,0.909091,0.887446,0.856118,0.98714,0.957071,0.792063,0.909091,0,0,0,0,0,0,11939,23033,6293,95.454545,22.159091,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,16,6,0,72.727273,27.272727,0,0.60597,0.068735,0.213092,37.759363,71.257792,48.799723,35.373899,13.425824,2.218169,1.607904,0.610265,29.856667,1.357121,1317.637398,0.9,9,0.083333,1,0.916667,11,0.1,1,0.9,0.9,0.9,0.816667,0.941667,0.909679,0.727273,0.0959,0.9041,0.272727,0.704545,0.727273,0.703497,0.630722,0.896572,0.792174,0.552564,0.727273,0,0,0,0,0,0,11939,23033,6293,90.909091,19.886364,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.74344,0.062311,0.193582,34.220301,64.712197,49.799723,23.726974,26.072749,2.263624,1.078499,1.185125,32.053197,1.456963,1416.822529,0.9,9,0.083333,1,0.916667,11,0.1,1,0.9,0.9,0.9,0.816667,0.966667,0.957298,0.818182,0.060589,0.939411,0.181818,0.806818,0.818182,0.798701,0.748706,0.948889,0.867769,0.648413,0.818182,0,0,0,0,0,0,11939,23033,6293,90.909091,23.295455,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,18,4,0,81.818182,18.181818,0,0.744928,0.064249,0.195463,35.474001,65.741448,45.541634,18.541412,27.000222,2.070074,0.842791,1.227283,32.237112,1.465323,1413.441802,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,0.966667,0.971429,0.818182,0.041092,0.958908,0.181818,0.82197,0.818182,0.812794,0.76632,0.942208,0.80487,0.786357,0.818182,0,0,0,0,0,0,11939,23033,6293,95.454545,22.727273,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,88,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,202,22,16,6,0,72.727273,27.272727,0,0.603604,0.069687,0.213556,38.078676,70.982813,46.41507,19.622512,26.792557,2.109776,0.891932,1.217844,31.449361,1.429516,1381.396941,1,9,0.153846,2,0.846154,11,0,0,0.818182,1,0.9,0.83205,0.991453,0.988889,0.727273,0.12125,0.87875,0.272727,0.672373,0.727273,0.690559,0.607491,0.955684,0.882207,0.663077,0.727273,0,0,0,0,0,0,11939,23033,6293,95.454545,21.590909,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,89,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,19,4,0,82.608696,17.391304,0,0.745152,0.056222,0.179201,30.816221,59.777458,50.367899,15.552871,34.815027,2.189909,0.676212,1.513697,36.58175,1.590511,1612.334988,1,10,0.076923,1,0.923077,12,0,0,0.909091,1,0.952381,0.916057,0.992308,0.990909,0.826087,0.070657,0.929343,0.173913,0.721344,0.826087,0.768116,0.734413,0.987576,0.968097,0.579365,0.826087,0,0,0,0,0,0,11939,22940,6386,95.652174,22.282609,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,89,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,20,3,0,86.956522,13.043478,0,0.809917,0.047776,0.158486,26.179628,52.850613,50.952861,17.917036,33.035825,2.215342,0.779002,1.43634,36.487357,1.586407,1609.838916,1,10,0.076923,1,0.923077,12,0,0,0.909091,1,0.952381,0.916057,1,1,0.869565,0.055312,0.944688,0.130435,0.803642,0.869565,0.824654,0.802766,0.981488,0.939441,0.566545,0.869565,0,0,0,0,0,0,11939,22940,6386,95.652174,20.652174,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,89,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,20,3,0,86.956522,13.043478,0,0.822622,0.052198,0.163705,28.360107,54.066096,52.762057,24.007538,28.75452,2.294002,1.043806,1.250197,38.794359,1.686711,1718.209234,0.9,9,0,0,1,13,0.1,1,1,0.9,0.947368,0.914174,0.992308,0.990909,0.869565,0.02274,0.97726,0.130435,0.844203,0.869565,0.851764,0.82672,0.958573,0.933245,0.702267,0.869565,0,0,0,0,0,0,11939,22940,6386,95.652174,22.826087,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,89,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170503.1745,201,23,19,4,0,82.608696,17.391304,0,0.761039,0.06613,0.203941,35.919431,67.333289,53.762057,24.702676,29.059381,2.337481,1.074029,1.263451,34.905943,1.51765,1548.467693,1,10,0.076923,1,0.923077,12,0,0,0.909091,1,0.952381,0.916057,0.992308,0.990909,0.826087,0.048248,0.951752,0.173913,0.840909,0.826087,0.795031,0.78112,0.973881,0.906434,0.674603,0.826087,0.001,0,0,0,0,0,11939,22940,6386,91.304348,20.652174,?,?,?,?,?,?,?,?,?,?,?,?,?,?
